tweet,label
"Untuk Anda yang ingin merasakan manfaat jangka panjang terutama untuk mencegah kanker, kombinasi keduanya juga oke, lho. 

Sebab, kayu manis sendiri memiliki komponen antikanker sehingga mampu menghambat pertumbuhan sel kanker dan mencegah penyebaran ke organ lain",0
"Anjing Zionis Israel Dilatih untuk Menerkam Orang Salat, Cek Faktanya http://dlvr.it/RztDlk #cekfakta",1
,0
Memandang Payudara 10 Menit Tiap Hari Perpanjang Umur Pria 5 Tahun http://uhowindo.blogspot.com/2016/02/memandang-payudara-10-menit-tiap-hari.html,1
"Di balik fungsi lengkuas sebagai bumbu masakan, rimpang dengan nama latin Alpinia Galanga ini juga memiliki manfaat untuk kesehatan tubuh. Jika selama ini penambah stamina pria yang dikenal hanya obat kuat,lengkuas jg memiliki khasiat yang sama&sangat baik dikonsumsi 

Utas Malam",0
"RT 
@VIVA_log
: Empat Bahaya Kebiasaan Mengunyah Es Batu bagi Kesehatan http://dlvr.it/PY2K25",0
"""Dilansir dari http://kumparan.com, klaim bahwa vaksin Pfizer beracun dan mematikan adalah tidak benar"". 

""DISINFORMASI""",0
Sekarang harga Pete jadi mahal karena yang nggak suka pete jadi suka makan pete. Ternyata Pete bisa mencegah atau mengobati kanker ❤,1
"Beredar Gambar Whiskey Halal, MUI: Itu Hoax dan Fitnah Pada Kemenag http://detik.id/6ZJVV6
",0
TKA China RRC Komunies Di Gaji Tinggi Di NKRI Sementara Rakyat Sendiri Di Suruh Jd Ojol ..,1
"Selain bisa untuk menghangatkan tubuh, jahe juga banyak manfaat lain loh.. Nah ini manfaat jahe yg lain, sobat...

1. Mengurangi reaksi alergi
2. Menurunkan berat badan
3. Meredakan nyeri haid
4. Meredakan nyeri sendi dan otot
5. Mencegah risiko penyakit jantung",1
"#LintasKesehatan:
REMATIK - Faktanya, belum ada bukti yang menguatkan bahwa mandi malam menyebabkan reumatik.... http://fb.me/1S7OGp3I6",0
"Pemimpin China mau ke Indonesia, minta Pulau Kalimantan sebagai jaminan hutang.

Dikira suku Kalimantan ga doyan apa daging orang cina Face with tears of joy .",1
Tip Meredakan Sakit Gigi dengan Air Garam http://fb.me/8vjebhHlM,1
Lebih jorok lagi kader PDIP.. Air bekas cucian kaki si megawati dibuat minum. Kan TOLOL..,1
"ASI Tidak Bisa Cegah dan Melawan Virus Corona Covid-19, ini Paparan Ahli! https://topinfo.id/2020/04/16/asi-tidak-bisa-cegah-dan-melawan-virus-corona-covid-19-ini-paparan-ahli/",1
Saat ini petinggi TNI digegerkan dengan temuan banyaknya ranjau bawah laut di sekitar lokasi tenggelamnya KRI Nanggala 402 | hasil pantauan pesawat intai Poseidon P-8 Amerika simpulkan ranjau tersebut ditanam angkatan laut komunis china | laut Indonesia sudah jebol | *infovalid,1
"Japan knk earthquakes!Malang tdk berbau?Sabah sila berjaga jaga juga!Patut kat news ada banyak ikan mati ari marik ,ya tanda2 tsunami&kiamat",1
"healtheducation: Suntik Mati Buat Jomblo Usia 25, Ternyata Hoax. In... https://healthinfoc.blogspot.com/2019/06/suntik-mati-buat-jomblo-usia-25.html?spref=tw",0
"Cara Mėmbuat Kulit Tubuh Putih 1000% Work, Mėmutihkan Badan Mėmakai Susu Bėruang, Tėrnyata Bisa Lho, Bėgini Caranya?! https://inspirasi-suster-cantik.blogspot.com/2018/02/cara-membuat-kulit-tubuh-putih-1000.html?m=1",1
"Beredarnya sebuah pesan di media sosial yg berisi informasi tentang razia pemakaian masker bagi masyarakat Kabupaten Kendal saat berada di fasilitas umum yg dilaksanakan mulai Senin, 22 Juni 2020 yang disertai dg sanksi dan denda minimal Rp 250 ribu adalah HOAX atau TIDAK BENAR",0
"udah kak, gejala nya kmrn mayan termasuk parah engap, lidah gada rasa, batuk, demem tinggi, gabisa nyium dll. minyak kayu putih nya kmrn diminum juga",1
"Ơ̴̴͡.̮Ơ̴̴̴͡RT 
@lintasberita
: Inilah Jawaban Atas Kontroversi Es Cream Magnum Yang Katanya Mengandung Lemak Babi! http://lintas.me/E5WrTF7Z",1
"mana ada hewan2 yang terawat di indonesia yang ga dihabitat aslinya, liat tuh para hewan di kebun binatang, kurus semua dengan alasan ga ada pengunjung, mending juga di habitat aslinya ekosistem jalan",1
Jadi barusan ada temen nanya tentang vapor dan menyebutkan ada artikel bahwa vapor itu berbahaya dari… http://instagram.com/p/wKBOVWJZCf/,1
"WEDANG PANCANAKA
Kombinasi manfaat jahe, kunyit,
temulawak, sereh, kayu manis & cengkeh

Higienis tanpa Pengawet, Pewarna,
Perasa, MSG, / bahan kimia

Bermanfaat menjaga kesehatan dan
meningkatkan daya tahan tubuh

DM - http://wa.me/+6281802031333
#PewirausahaPemula 
@OfficialAsoppsi",0
Post Edited: Segudang Manfaat si Srikaya http://wp.me/p3P5Yc-sT,1
[[ Ditemukan Wortel Dari Cina Yang Bisa Membuat Bodoh Anak https://goo.gl/fb/d9veuM,1
"Iyakan kalo bikin ktp harus ada kartu vaksin. Nah, divaksinkan harus ada ktp. Kituweh terus sampe firaun hudang deui da bingung.",1
"Berasa mandi secepat kilat Wajah tersenyum berkacamata hitam,efek tidur larut malam bangun jadi kesiangan",1
Apa Saja Manfaat Daging Kalkun untuk Kesehatan Tubuh Kita? Berikut Ini Penjelasannya... https://goo.gl/fb/zfJMhz,1
"TNI ""KEBETULAN"" lg latihan pk tank pas orang2 lg mudik... ...",0
"BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp.... https://facebook.com/100003911120311/posts/1539567386183617/",1
"Bos Bio Farma Bantah Cina Jual Vaksin Lebih Mahal ke Indonesia Ketimbang Brasil
",0
Foto: Blogger yang Dikecam karena Beri Tips Minum Sperma untuk Cegah Corona https://topinfo.id/2020/03/21/fot,1
"Viral! Video Cabai Kering Dipenuhi Tikus dan Dianggap Penyebab Difteri, Ternyata Begini Faktanya – Berita Terbaru https://seputarindonesia.org/viral-video-cabai-kering-dipenuhi-tikus-dan-dianggap-penyebab-difteri-ternyata-begini-faktanya-berita-terbaru.html
",1
"[SALAH] Vaksin Covid-19 Merusak Sel Otak dan Sel Darah 

Associate Professor dan Peneliti Kimia Farmasi Universiti Putra Malaysia mengatakan bahwa virus yang menyerang otak …",0
Proyek Tol di Jawa Tengah Robohkan 164 Masjid http://fb.me/79IpDrKen #MCA,1
5 Manfaat Jamu Beras Kencur: Atasi Batuk hingga Stres,0
"#WaspadaKudetaPKI17Agustus 

Terharu Aku, Saat Presiden Putin Memainkan Jari Jarinya Diatas Tuts Tuts Piano Dengan Membawakan Lagu ""Indonesia Raya."" Terima Kasih Yang Mulia Presiden Vladimir Putin.Down pointing backhand indexDown pointing backhand indexDown pointing backhand index
",1
"shutdown. kmrn laptop kk aku bru setahun udh rusak grgr kebanyakan di sleep, jdi rada takut klo mau sleep laptop ",1
"4. Hati. Ayam, unggas, sapi yang mengandung cacing hati sangat berbahaya bagi ibu hamil dan janin yang dikandung shg mjd #penyebabkeguguran",1
"Informasi terkait akun BLT Banpres UMKM yang beredar di Facebook atau media sosial lainnya adalah bukan akun resmi dari #KemenkopUKM.

Selalu waspada terhadap segala penipuan yang mengatasnamakan KemenkopUKM.
Selamat berakhir pekan #SobatKUKM.",0
"
 Salah satu manfaat dari makan jamur adalah bisa membantu menjaga kondisi tubuh agar tubuh tetap prima selama musim hujan.E281",0
"Ternyata Air minum Kemasan, Botol dan Galon Berbahaya...Hati-hati Gan..: Ternyata Air minum Kemasan, Botol dan Gal... http://bit.ly/cNiy4S",1
"Sederet Manfaat Buah Semangka, untuk Jaga Kesehatan Jantung Hingga Kecantikan Oke Banget https://jpnn.com/news/sederet-manfaat-buah-semangka-untuk-jaga-kesehatan-jantung-hingga-kecantikan-oke-banget baca juga berita lainnya di https://bolabanget.id",0
"Mitos: Menggunakan Sambiloto,
Echinacea, Kelapa, Vitamin C, Air hangat akan mencegah atau menyembuhkan COVID.

Fakta: Zat-zat ini tidak terbukti mencegah atau menyembuhkan covid.

Tetap berpegang pada sains dan jangan tertipu oleh janji penyembuhan ajaib.",0
"Bisa dibilang, sirsak adalah salah satu buah favorit masyarakat. Berdaging buah berserat dengan rasa sedikit asam tapi segar, ternyata buah yang berasal dari Karibia ini mengandung banyak manfaat untuk kesehatan Anda. #VADSInfo

Read more https://bit.ly/2EDSSqw",0
"20. Sejatinya vertigo itu bukan penyakit tetapi gejala dari suatu penyakit. Artinya, ada penyakit yg menimbulkan gejala vertigo. #vertigo",1
"Daun pepaya jg bermanfaat u/malaria ckckckcck""
@sexklopedia
: Manfaat Pepaya bagi Sperma dan Cegah Kanker | http://bit.ly/Nf3qJ4""",1
"Mata Jenazah Pasien COVID-19 Diambil Diam-diam, Cek Faktanya http://dlvr.it/S4TWKy
 #cekfakta",1
Minyak kayu putih tidak dianjurkan untuk diminum. Meskipun artis-selebritis yang melakukannya tidak mengubah status himbauan tsb. Pemakaian luar saja ya Folded hands,1
Mitosnya pasta gigi dan mentega bisa obati luka bakar.,1
"Beberapa hari ini sudah ada beberapa kasus orang meninggal dunia karena berolahraga menggunakan masker, khususnya bersepeda yang sekarang ini banyak di gemari oleh masyarakat.",1
"Tidak Hanya Wortel, Ubi Juga Bagus untuk Kesehatan Mata http://okz.me/WYax",0
"Beredar narasi yang menyebutkan mata jenazah pasien Covid-19 diambil tanpa sepengetahuan keluarga. Benarkah?
",1
Ade plakk whiskey halal!! Aduyai ape nak jd??,1
"8 Manfaat Daun Kelor untuk Kecantikan, Ketahui Cara Penggunaannya",0
"saffron udah dipercaya dibidang kesehatan bisa bantu sembuhin luka, sakit punggung dll⁣
⁣
ada beberapa uji coba yang buktiin saffron ini bagus untuk kecantikan",1
"Suku baduy raono tenaga kesehatan, raono vaksin, raono masker, raono hand sanitizer dan 0 angka positif COVID-19",1
Dampak bahaya makanan cepat saji bagi kesehatan biasanya muncul dlm waktu yg lama sebagai akumulasi kebiasaan makan yg buruk. #inforsabm,0
"Biasanya ular kena garam kristal takut
Gesek kulit",1
"Rasulullah SAW ternyata suka susu kambing, sunah ini bisa diikuti umat muslim karena susu kambing mengandung banyak manfaat. Susu juga tercatat dalam Al-Quran. Berikut penjelasannya: #Susu

via 
@detikfood",0
Para pemakan hoax lebih percaya kalau cabe kering yang tercemar kencing tikus yang menyebabkan wabah difteri daripada absennya imunisasi pada banyak anak yang orang-tuanya enggan dan menolak vaksinasi #ImunisasiCegahDifteri,1
"kalau nasal spray beda lagi mas, biasanya utk mengobati rhinitis alergi dan sinusitis. Kalau nasal wash setahu saya ya cuma utk cuci hidung, cuman kemarin lumayan membantu pas indera penciuman hilang timbul krn covid",1
"Round pushpinBOGOR
Tertangkap 4 org PETANI CINA sengaja menanam CABE mengandung BAKTERI BERBAHAYA utk merusak pertanian 🌶Flag of Indonesia dg kerugian sekitar 45 MILYAR.
Tidak hanya menyita bibit 🌶 BAKTERI BERBAHAYA,juga ditemukan bibit Daun Bawang dn Sawi Hijau yg juga berbahaya https://twitter.com/autumnove/status/1257636058075770883/video/1",1
"Wapres : Vaksin Merupakan Perintah Agama dan Hukumnya Wajib, Menolak Masuk Neraka?",1
"GARAM TIDAK BOLEH DIMASAK! Kesilapan kita (kebanyakan orang Melayu) ialah kita memasak garam iaitu memasukkan garam kedalam masakan ketika minyak sedang MENDIDIH/PANAS. Ia akan menyebabkan garam menjadi racun/toksik. Garam, bahasa saintifiknya adalah sodium.",1
"Khabar terbaru dari Gaza, sebuah helikopter milik Israel ditembak jatuh diutara Gaza... Alllahuakhbar! zs http://fb.me/28lcbwb2H",1
"Lama² bakal ada pacar buatan

Risiko 'Matahari Buatan' China Bocor, Bisa Lelehkan Muka Bumi
",1
"Ya, mereka kebal pasti..
Wong makan pakai saus sambal yg produksinya dari cabai dan tomat busuk aja masih pada sehat wkwkw",1
"Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas, . tuang air panas, air akan menjadi alkalin(basa), . minum setiap hari,terhadap siapapun akan bermanfaat. Air panas pare tsb akan... https://facebook.com/keeke2810/videos/2014763278833933/",1
"liat2 komen,ktmu yg ini

""Coba pake LOGIKA,... Aids 40 th blom ada vaksin, flu spanyol sudah ribuan th gak di temukan vaksin,.. ehh. Corona yg baru 1 thn muncul vaksin,... Racun yg ada"".",1
"New post in LawanHoaks: [HOAKS] Presiden Jokowi akan Disuntik Vaksin selain Sinovac

https://ift.tt/2WxMPu0",1
"Cegah Diabetes hingga Kanker, Ini 5 Manfaat Menakjubkan Rajin Makan Jamur Tiram: Tak banyak yang tahu, ini beragam manfaat kesehatan jika makan jamur tiram.",0
"Penyu Belimbing Dan Penyu Raksasa di Kepala Burung, Kini Terancam Punah http://rayapos.com/penyu-belimbing-dan-penyu-raksasa-kepala-burung-kini-terancam-punah/2016/11/03/ via 
@rayapos
.com",1
"virus COVID-19 itu ADA tp tidak MEMATIKAN. buktinya jokowi,satpol PP dan aparat polisi yg sering berada di kerumunan BAIK-BAIK SAJA. bahkan buruh pabrik yg setiap hari berkerumun pun BAIK-BAIK saja. kebijakan KONYOL PEMBATASAN JAM ITULAH YG MEMATIKAN PEREKONOMIAN MASYARAKAT!!!!!",1
"Pajak STNK, BPKB 300%, BBM naik Rp.300, 18rb pribumi di PHK, TKA china dikerjakan dgn gaji tinggi, pak pres sehat?",1
Benarkah vapor tidak berbahaya untuk kesehatan? Temukan fakta medisnya disini >> http://ow.ly/WJA5304FOW5 #klikDOKTER,0
Makanan yang terlalu pedas nantinya akan membuat asam lambung kamu naik dan menyebabkan maag kambuh.,1
"Relawan Vaksin Sinovac Positif COVID-19, Tim Riset Duga Suntikan Obat Kosong | Berita7",1
Ternyata Zombie adalah Pahlawan Islam : KOMANDAN DAN KEJAYAAN ISLAM DI BRAZIL http://dlvr.it/QpCBcl,1
Ini Bantahan Moeldoko soal Rumor Dana Haji Dipakai Pemerintah https://news.harianjogja.com/read/2021/06/08/500/1073890/ini-bantahan-moeldoko-soal-rumor-dana-haji-dipakai-pemerintah?utm_source=dlvr.it&utm_medium=twitter… #beritajogja #jogja #jogjaistimewa,1
"Itu di makan ato gmna carax mas?""
@IndraQ
: Membersihkan Ginjal Cukup Rp. 1000 (manfaat daun seledri) http://memobee.com/membersihkan-g…""",1
"Kalo sakit gigi min ""
@WOWFakta
: Berkumurlah dengan air hangat yang telah dicampur garam tiga kali sehari untuk menyembuhkan luka sariawan.""",1
Goldar O kebal covid tapi ga kebal gigitan nyamuk sama masuk angin wkwkwk,1
"Banyak yang beranggapan khususnya para wanita bahwa terlalu banyak makan timun bisa menyebabkan vagina 'becek' karena keputihan. Benarkah begitu?

via 
@detikHealth",0
Ternyata salah satu manfaat meminum kopi di pagi hari adalah memperlancar BAB.,1
WASPADA !! BAHAYA Makanan Anak Kinder Joy Ternyata Penyebab Kanker !! http://fb.me/OESD967J,1
"Yg buka potensi bahaya sampingan dari vaksin Covid19 sudah disampaikan oleh tim ahli peneliti spti di video tsb,,
Sementara yg masih denial seolah vaksinasi (yg ada saat ini) sbg satu²nya cara yg mujarab memutus mata rantai Covid19, masih berkeluyuran di medsos maupun real life,,",1
Makan Mie goreng 31 bhungkus menyebabkan usus buntu,1
"Selain untuk memperkaya aroma dan rasa makanan, serai juga efektif mengusir nyamuk.",0
Ini 1 contoh dari ribuan hoax. Sy tak prnh lapor kpd Presiden adanya obat covid-19 hsl bertapa 40 hr. Yg benar ada orng meminta sy utk diantar menghadap Presiden krn stlh bertapa 40 hr menemukan obat vovid. Tentu sy tolak krn hal tsb pasti tak bs dipercaya,0
"Yg bkin seremnya fluoride bisa menyebabkan kerapuhan pada tulang, mengubah kekuatan dan struktur tulang, bahkan bisa menyebabkan kanker",1
"Langsung search bahaya dan manfaat mandi malam hari, padahal ya udah sering mandi malem2 wkwk",1
"Isu 'Starbucks haram' sengaja diulang di media sosial

Jabatan Kemajuan Islam Malaysia (Jakim) mengesahkan kenyataan tular tokoh agama, Dr Zahazan Mohammad yang…",0
"Kalo virus covid sejenis bahan polimer yg bisa hancur kena panas .. bukannya berjemur ma minum air hangat jadi solusi .. 

Terus kan dia tuh nyari protein juga .. konsumsi protein yg banyak 

Mkn sayur ma buah .. jangan skip Wajah menikmati makanan",1
"Seperti kabar yang beredar, pangeran Arab Saudi Bandar bin Khalid bin Abdulaziz Al Saud dikabarkan bunuh diri di... https://fb.me/3IuA2PdBc",1
"Pada musim pancaroba ini berbagai jenis penyakit akan datang, salah satunya panas dalam dan flu. Cara mengatasinya adalah penuhi asupan makanan dan minuman yang kamu konsumsi mengandung cukup serat, vitamin dan mineral.
.
#VegieFruitPremium #itsdeliciousandeasyvegie",1
Benarkah Sirip Ikan Hiu Bermanfaat untuk Kesehatan? http://adunasib.com/benarkah-sirip-ikan-hiu-bermanfaat-untuk-kesehatan/,1
Akhirnya miras bakal di halal kan di indonesia,1
hati-hati makanan ber- #MSG mengandung lemak babi,1
"Pemerintah buat aturan yg menyakitan RAKYATnya...RAKYAT MUDIK dilarang pk TANK dan SENJATA LENGKAP bak mau perang, Tp TKA CHINA datang disambut SUMRINGAH... #MIKIIRRRR",1
"Semoga Bermanfaat! Stroke Pulih dengan Air Rebusan Ciplukan, JIKA di rasa berguna , HALAL untuk di share..!! http://fb.me/84XF9oeZh",1
Jenazah Positif Covid-19 Terlantar Akibat Menunggu Antrean Tim Pemulasaran http://dlvr.it/S2JMmV,0
"Kalau di tanah air, kmrn om saya dan saudara, saya kasih minum teh daun pinus plus jahe Kang, Alhamdulillah cepat sehat di test Swab trs negatif Folded hands",1
"Dalam istilah Kedokteran, istilah penyakit panas dalam tidak pernah ada. Kondisi ini diartikan sebagai serangkaian gejala yang menyerang mulut, tenggorokan, dan sistem pencernaan. Sebutan 'panas dalam' diduga muncul karena gejalanya yang sebabkan timbul rasa panas di dalam tubuh",0
PISANG tidak hanya bagus untuk pencernaan tetapi juga berpotensi melindungi serangan virus AIDS,1
"Kebanyakan makan mie usus buntu masuk rumah sakit
Bisa menyebabkan kematian klo bnyk bnyk",1
"BAHAYA NASI DARI MAGIC COM
RACUN DARI NASI

Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 12 jam menjadi pemicu diabetes

Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes
http://mafaza-online.com",1
"Nonton Investigasi malah bikin mual..Nasi Goreng Berbahaya..ayam tiren,boraks,marus sapi alias darah sapi (cont) http://tl.gd/dhlq3f",1
"#Repost fakta_smansa with 
@repostapp

・・・
Apakah vapor berbahaya?? Jawabannya ""iya"" karena vapor… https://instagram.com/p/BSx_-AvBp3d/",1
"Banyak mengkonsumsi micin itu bisa disebabkan dan bisa menyebabkan kebodohan.

Sekali makan sekilo, misalnya.",1
"Isak tangis keluarga histeris saat jasad ulama Tuan Guru H Lalu Albyani Akbar tiba-tiba hilang saat dimakamkan di pemakaman keluarga di Desa Padamara, Lombok Timur. ",1
Manfaat utama buah cempedak adalah untuk menyehatkan mata. #IndonesiaTANGKALKolestrol,0
PNS Dishub Dipecat Karena Berbuat Mesum dengan Istri Orang #berita #kaskus #news #info http://fb.me/3ypqyjA7B,1
"""Tidak ada makhluk hidup yang tidak memiliki manfaat sekalipun itu ular yang berbisa""",0
6 Manfaat Daging Ayam Kalkun Untuk Kesehatan Tubuh Ayam Kalkun merupakan salah satu unggas yang berasal dari Ameri… http://buff.ly/2qULmNn,1
"Manfaat Menakjubkan Air Mawar untuk Kecantikan dan Kesehatan, Seperti Ini Caranya Supaya Hasilnya Maksimal",1
"Minyak kayu putih disebut-sebut mampu menyembuhkan COVID-19, bahkan yang membandel sekalipun. Klik Link di bawah untuk mendapatkan informasinya. ",1
"Talkshow seputar Masuk Angin..mitos kalau masuk angin disebut penyakit..tdk ada dalam istilah medis..ini merupakan istilah awam ketika merasa ada sesuatu yg tdk beres dlm tbhnya #salamsehat 
@anjarisme
 
@blogdokter
 
@ayosehat_tvOne",0
"Guys, efek cantik dari makan tomat adalah mencerahkan kulit, ini cocok banget untuk para wanita yang ingin mencerahkan kulit. #Tomat",1
"Gadis Ular Gemparkan Thailand.. Gadis berusia 8 tahun, Mai Li Fay, dari Bangkok,adalah jauh dari kehidupan biasa..",1
,0
Manfaat mandi pagi tydack berlaku di negara dingin,1
asam lambung menggila sejak semalam disebabkan saya yg telah menjadi anak durhaka,1
"Sdh berapa hari sejak bergejala ? Sy sdh 3 minggu sejak bergejala, sampe Skrg masih batuk (efek long covid). Banyak minum air hangat sj",1
"7 Jangan mengonsumsi minuman yang mengandung kafein, seperti halnya teh dan juga kopi. Walaupun anda tidak menderita penyakit maag, lebih baik anda menghindari minuman tersebut terutama kopi. Selain bisa menyebabkan maag, kopi juga bisa memperburuk kesehatan jantung.",1
